ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC0596	NCBI	NA	GCF_002974575.1	Cronobacter sakazakii	MOD1_AS-13	ASM297457v1	USA	North America		spice	2015	Food and Food Ingredients
ND_NC0597	NCBI	NA	GCF_002974595.1	Cronobacter sakazakii	MOD1_LR636	ASM297459v1	USA	North America		sodium caseinate	2005	Food and Food Ingredients
ND_NC0598	NCBI	NA	GCF_002974615.1	Cronobacter sakazakii	MOD1_LR607	ASM297461v1	USA	North America		corn flour	2004	Food and Food Ingredients
ND_NC0599	NCBI	NA	GCF_002974635.1	Cronobacter sakazakii	MOD1_LR641	ASM297463v1	USA	North America		sodium caseinate	2005	Food and Food Ingredients
ND_NC0600	NCBI	NA	GCF_002974645.1	Cronobacter sakazakii	MOD1_LR626	ASM297464v1	USA	North America		rice flour	2004	Food and Food Ingredients
ND_NC0601	NCBI	NA	GCF_002974675.1	Cronobacter sakazakii	MOD1_LR637	ASM297467v1	USA	North America		sodium caseinate	2004	Food and Food Ingredients
ND_NC0602	NCBI	NA	GCF_002974695.1	Cronobacter sakazakii	MOD1_LR703	ASM297469v1	USA	North America		high protein dispersibility index	2004	Environmental Samples
ND_NC0603	NCBI	NA	GCF_002974715.1	Cronobacter sakazakii	MOD1_O26_1	ASM297471v1	USA	North America		oregano	2014	Food and Food Ingredients
ND_NC0604	NCBI	NA	GCF_002974735.1	Cronobacter sakazakii	MOD1_O26_4	ASM297473v1	USA	North America		oregano	2014	Food and Food Ingredients
ND_NC0605	NCBI	NA	GCF_002974755.1	Cronobacter sakazakii	MOD1_AS-4	ASM297475v1	USA	North America		spice	2015	Food and Food Ingredients
ND_NC0606	NCBI	NA	GCF_002974775.1	Cronobacter sakazakii	MOD1_788569	ASM297477v1	USA	North America		eleuthero root powder	2012	Food and Food Ingredients
ND_NC0607	NCBI	NA	GCF_002974795.1	Cronobacter sakazakii	MOD1_LR706	ASM297479v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0608	NCBI	NA	GCF_002974805.1	Cronobacter sakazakii	MOD1_AS-15	ASM297480v1	USA	North America		spice	2015	Food and Food Ingredients
ND_NC0609	NCBI	NA	GCF_002974835.1	Cronobacter sakazakii	MOD1_LR639	ASM297483v1	USA	North America		sodium caseinate	2005	Food and Food Ingredients
ND_NC0610	NCBI	NA	GCF_002974855.1	Cronobacter sakazakii	MOD1_LR721	ASM297485v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0611	NCBI	NA	GCF_002974875.1	Cronobacter sakazakii	MOD1_LR723	ASM297487v1	USA	North America		high protein dispersibility index	2004	Environmental Samples
ND_NC0612	NCBI	NA	GCF_002974895.1	Cronobacter sakazakii	MOD1_LR747	ASM297489v1	USA	North America		seasoning powder blend paprika onion powder garlic	2004	Food and Food Ingredients
ND_NC0613	NCBI	NA	GCF_002974915.1	Cronobacter sakazakii	MOD1_LR736	ASM297491v1	USA	North America		whey protein concentrate	2004	Food and Food Ingredients
ND_NC0614	NCBI	NA	GCF_002974935.1	Cronobacter sakazakii	MOD1_LR756	ASM297493v1	USA	North America		high protein dispersibility index	2004	Environmental Samples
ND_NC0615	NCBI	NA	GCF_002974955.1	Cronobacter sakazakii	MOD1_LR688	ASM297495v1	USA	North America		high protein dispersibility index	2004	Environmental Samples
ND_NC0616	NCBI	NA	GCF_002974975.1	Cronobacter sakazakii	MOD1_LR735	ASM297497v1	USA	North America		whey protein concentrate	2004	Food and Food Ingredients
ND_NC0617	NCBI	NA	GCF_002974985.1	Cronobacter sakazakii	MOD1_LR643	ASM297498v1	USA	North America		soy flour	2004	Food and Food Ingredients
ND_NC0618	NCBI	NA	GCF_002975015.1	Cronobacter sakazakii	MOD1_LR711	ASM297501v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0619	NCBI	NA	GCF_002975035.1	Cronobacter sakazakii	MOD1_LR712	ASM297503v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0620	NCBI	NA	GCF_002975055.1	Cronobacter sakazakii	MOD1_LR755	ASM297505v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0621	NCBI	NA	GCF_002975075.1	Cronobacter sakazakii	MOD1_LR714	ASM297507v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0622	NCBI	NA	GCF_002975095.1	Cronobacter sakazakii	MOD1_LR751	ASM297509v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0623	NCBI	NA	GCF_002975135.1	Cronobacter sakazakii	MOD1_LR702	ASM297513v1	USA	North America		powdered infant formula	2004	Food and Food Ingredients
ND_NC0624	NCBI	NA	GCF_002975155.1	Cronobacter sakazakii	MOD1_LR646	ASM297515v1	USA	North America		soy flour	2004	Food and Food Ingredients
ND_NC0625	NCBI	NA	GCF_002976495.1	Cronobacter sakazakii	MOD1_Jor148	ASM297649v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0626	NCBI	NA	GCF_002976595.1	Cronobacter sakazakii	cro3113W	ASM297659v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0627	NCBI	NA	GCF_002976615.1	Cronobacter sakazakii	cro2890W	ASM297661v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0628	NCBI	NA	GCF_002976635.1	Cronobacter sakazakii	cro184	ASM297663v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0629	NCBI	NA	GCF_002976645.2	Cronobacter sakazakii	cro3040W	ASM297664v2	China	Asia		food	2015	Food and Food Ingredients
ND_NC0630	NCBI	NA	GCF_002976665.1	Cronobacter sakazakii	cro14	ASM297666v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0631	NCBI	NA	GCF_002976695.1	Cronobacter sakazakii	cro795W1	ASM297669v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0632	NCBI	NA	GCF_002976715.1	Cronobacter sakazakii	cro663A2	ASM297671v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0633	NCBI	NA	GCF_002976735.1	Cronobacter sakazakii	cro645A3-1	ASM297673v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0634	NCBI	NA	GCF_002976755.1	Cronobacter sakazakii	cro7	ASM297675v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0636	NCBI	NA	GCF_002976795.1	Cronobacter sakazakii	cro59	ASM297679v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0637	NCBI	NA	GCF_002976815.1	Cronobacter sakazakii	cro3915C2	ASM297681v1	China	Asia		food	2016	Food and Food Ingredients
ND_NC0638	NCBI	NA	GCF_002976835.1	Cronobacter sakazakii	cro1913B3	ASM297683v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0639	NCBI	NA	GCF_002976855.1	Cronobacter sakazakii	cro1813C3	ASM297685v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0640	NCBI	NA	GCF_002976875.1	Cronobacter sakazakii	cro1346W	ASM297687v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0641	NCBI	NA	GCF_002976895.1	Cronobacter sakazakii	cro1346A1	ASM297689v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0642	NCBI	NA	GCF_002976915.1	Cronobacter sakazakii	cro946W	ASM297691v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0643	NCBI	NA	GCF_002976935.1	Cronobacter sakazakii	cro881W2	ASM297693v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0644	NCBI	NA	GCF_002976955.2	Cronobacter sakazakii	cro4191B1-2	ASM297695v2	China	Asia		food	2016	Food and Food Ingredients
ND_NC0645	NCBI	NA	GCF_002976965.2	Cronobacter sakazakii	cro4215W	ASM297696v2	China	Asia		food	2016	Food and Food Ingredients
ND_NC0646	NCBI	NA	GCF_002976995.1	Cronobacter sakazakii	cro4114B2	ASM297699v1	China	Asia		food	2016	Food and Food Ingredients
ND_NC0647	NCBI	NA	GCF_002977005.2	Cronobacter sakazakii	cro4114B1	ASM297700v2	China	Asia		food	2016	Food and Food Ingredients
ND_NC0648	NCBI	NA	GCF_002977035.2	Cronobacter sakazakii	cro4114A1	ASM297703v2	China	Asia		food	2016	Food and Food Ingredients
ND_NC0649	NCBI	NA	GCF_002977045.1	Cronobacter sakazakii	cro3415W	ASM297704v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0650	NCBI	NA	GCF_002977055.1	Cronobacter sakazakii	cro3415A1	ASM297705v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0651	NCBI	NA	GCF_002977095.1	Cronobacter sakazakii	cro2991B3	ASM297709v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0652	NCBI	NA	GCF_002977115.1	Cronobacter sakazakii	cro211	ASM297711v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0653	NCBI	NA	GCF_002977125.1	Cronobacter sakazakii	cro1164W	ASM297712v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0654	NCBI	NA	GCF_002977155.1	Cronobacter sakazakii	cro109	ASM297715v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0655	NCBI	NA	GCF_002977175.1	Cronobacter sakazakii	465G	ASM297717v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0656	NCBI	NA	GCF_002977195.1	Cronobacter sakazakii	cro864W	ASM297719v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0657	NCBI	NA	GCF_002977215.1	Cronobacter sakazakii	cro863B1	ASM297721v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0658	NCBI	NA	GCF_002977235.1	Cronobacter sakazakii	cro831W	ASM297723v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0659	NCBI	NA	GCF_002977245.1	Cronobacter sakazakii	cro814W1	ASM297724v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0660	NCBI	NA	GCF_002977275.1	Cronobacter sakazakii	cro780C3-2	ASM297727v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0661	NCBI	NA	GCF_002977295.1	Cronobacter sakazakii	cro780B3-2	ASM297729v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0662	NCBI	NA	GCF_002977315.1	Cronobacter sakazakii	cro664W	ASM297731v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0663	NCBI	NA	GCF_002977325.1	Cronobacter sakazakii	cro664B1-2	ASM297732v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0664	NCBI	NA	GCF_002977355.1	Cronobacter sakazakii	cro664A1-1	ASM297735v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0665	NCBI	NA	GCF_002977375.1	Cronobacter sakazakii	cro3414B2	ASM297737v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0666	NCBI	NA	GCF_002977395.1	Cronobacter sakazakii	cro3414A1	ASM297739v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0667	NCBI	NA	GCF_002977405.1	Cronobacter sakazakii	cro32	ASM297740v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0668	NCBI	NA	GCF_002977435.1	Cronobacter sakazakii	cro3114W	ASM297743v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0669	NCBI	NA	GCF_002977445.1	Cronobacter sakazakii	cro3114A2	ASM297744v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0670	NCBI	NA	GCF_002977475.1	Cronobacter sakazakii	cro214W	ASM297747v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0671	NCBI	NA	GCF_002977495.1	Cronobacter sakazakii	7G	ASM297749v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0672	NCBI	NA	GCF_002977515.1	Cronobacter sakazakii	495G	ASM297751v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0673	NCBI	NA	GCF_002977525.1	Cronobacter sakazakii	cro181	ASM297752v1	China	Asia		food	2011	Food and Food Ingredients
ND_NC0674	NCBI	NA	GCF_002977555.1	Cronobacter sakazakii	501G	ASM297755v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0675	NCBI	NA	GCF_002977575.1	Cronobacter sakazakii	496G	ASM297757v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0676	NCBI	NA	GCF_002977595.1	Cronobacter sakazakii	494G	ASM297759v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0677	NCBI	NA	GCF_002977605.1	Cronobacter sakazakii	493G	ASM297760v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0678	NCBI	NA	GCF_002977635.1	Cronobacter sakazakii	492G	ASM297763v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0679	NCBI	NA	GCF_002977655.1	Cronobacter sakazakii	491G	ASM297765v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0680	NCBI	NA	GCF_002977675.1	Cronobacter sakazakii	487G	ASM297767v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0681	NCBI	NA	GCF_002977685.1	Cronobacter sakazakii	470G	ASM297768v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0682	NCBI	NA	GCF_002977715.1	Cronobacter sakazakii	469G	ASM297771v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0683	NCBI	NA	GCF_002977735.1	Cronobacter sakazakii	468G	ASM297773v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0684	NCBI	NA	GCF_002977755.1	Cronobacter sakazakii	460G	ASM297775v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0685	NCBI	NA	GCF_002977765.1	Cronobacter sakazakii	467G	ASM297776v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0686	NCBI	NA	GCF_002977775.1	Cronobacter sakazakii	466G	ASM297777v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0687	NCBI	NA	GCF_002977785.1	Cronobacter sakazakii	458G	ASM297778v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0688	NCBI	NA	GCF_002977835.1	Cronobacter sakazakii	249G	ASM297783v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0689	NCBI	NA	GCF_002977855.1	Cronobacter sakazakii	117G	ASM297785v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0690	NCBI	NA	GCF_002977865.1	Cronobacter sakazakii	cro1489B1	ASM297786v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0691	NCBI	NA	GCF_002977895.1	Cronobacter sakazakii	107G	ASM297789v1	China	Asia		food	2007	Food and Food Ingredients
ND_NC0692	NCBI	NA	GCF_002977905.1	Cronobacter sakazakii	cro2824W	ASM297790v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0693	NCBI	NA	GCF_002977935.1	Cronobacter sakazakii	cro611A3	ASM297793v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0694	NCBI	NA	GCF_002977955.1	Cronobacter sakazakii	cro392C1	ASM297795v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0695	NCBI	NA	GCF_002977975.1	Cronobacter sakazakii	cro2834C1	ASM297797v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0696	NCBI	NA	GCF_002977985.1	Cronobacter sakazakii	cro2811W	ASM297798v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0697	NCBI	NA	GCF_002977995.1	Cronobacter sakazakii	cro392B1	ASM297799v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0698	NCBI	NA	GCF_002978035.1	Cronobacter sakazakii	cro1539A1-2	ASM297803v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0699	NCBI	NA	GCF_002978055.1	Cronobacter sakazakii	cro1511C1	ASM297805v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0700	NCBI	NA	GCF_002978075.1	Cronobacter sakazakii	cro859W1	ASM297807v1	China	Asia		food	2012	Food and Food Ingredients
ND_NC0701	NCBI	NA	GCF_002978085.1	Cronobacter sakazakii	cro2802A1	ASM297808v1	China	Asia		food	2015	Food and Food Ingredients
ND_NC0702	NCBI	NA	GCF_002978105.1	Cronobacter sakazakii	cro1509W	ASM297810v1	China	Asia		food	2013	Food and Food Ingredients
ND_NC0703	NCBI	NA	GCF_002993165.1	Cronobacter sakazakii	MOD1_Jor146A	ASM299316v1	USA	North America		liquorice	2008	Food and Food Ingredients
ND_NC0704	NCBI	NA	GCF_002993175.1	Cronobacter sakazakii	MOD1_Jor151	ASM299317v1	USA	North America		fennel	2008	Food and Food Ingredients
ND_NC0705	NCBI	NA	GCF_002993205.1	Cronobacter sakazakii	MOD1_LR745	ASM299320v1	USA	North America		unknown food powder	2004	Unknown and Unclassified Sources
ND_NC0706	NCBI	NA	GCF_002993215.1	Cronobacter sakazakii	MOD1_LR728	ASM299321v1	USA	North America		organic soy	2004	Food and Food Ingredients
ND_NC0707	NCBI	NA	GCF_002999875.1	Cronobacter sakazakii	MOD1_O21_16	ASM299987v1	USA	North America		oregano	2014	Food and Food Ingredients
ND_NC0708	NCBI	NA	GCF_003062265.1	Cronobacter sakazakii	MOD1_LR713	ASM306226v1	USA	North America		environment	2006	Environmental Samples
ND_NC0709	NCBI	NA	GCF_003177135.1	Cronobacter sakazakii	MOD1_Jor204	ASM317713v1	USA	North America		liquorice	2008	Food and Food Ingredients
ND_NC0710	NCBI	NA	GCF_003177155.1	Cronobacter sakazakii	MOD1_LR705	ASM317715v1	USA	North America		organic soy powder	2004	Food and Food Ingredients
ND_NC0711	NCBI	NA	GCF_003177165.1	Cronobacter sakazakii	MOD1_LR704	ASM317716v1	USA	North America		high protein dispersibility index	2004	Environmental Samples
ND_NC0712	NCBI	NA	GCF_003206315.1	Cronobacter sakazakii	CS-56	ASM320631v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0713	NCBI	NA	GCF_003206325.1	Cronobacter sakazakii	CS-64	ASM320632v1	Belgium	Europe			2006	Unknown and Unclassified Sources
ND_NC0714	NCBI	NA	GCF_003206355.1	Cronobacter sakazakii	CS-52	ASM320635v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0715	NCBI	NA	GCF_003206365.1	Cronobacter sakazakii	CS-32	ASM320636v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
ND_NC0716	NCBI	NA	GCF_003206395.1	Cronobacter sakazakii	CS-4	ASM320639v1	Poland	Europe			2005	Unknown and Unclassified Sources
ND_NC0717	NCBI	NA	GCF_003206415.1	Cronobacter sakazakii	CS-55	ASM320641v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0718	NCBI	NA	GCF_003206435.1	Cronobacter sakazakii	CS-48	ASM320643v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0719	NCBI	NA	GCF_003206445.1	Cronobacter sakazakii	CS-25	ASM320644v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
ND_NC0720	NCBI	NA	GCF_003206905.1	Cronobacter sakazakii	CS-72	ASM320690v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0721	NCBI	NA	GCF_003206925.1	Cronobacter sakazakii	CS-71	ASM320692v1	France	Europe			2006	Unknown and Unclassified Sources
ND_NC0722	NCBI	NA	GCF_003206935.1	Cronobacter sakazakii	CS-70	ASM320693v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0723	NCBI	NA	GCF_003206965.1	Cronobacter sakazakii	CS-66	ASM320696v1	USA	North America			2006	Unknown and Unclassified Sources
ND_NC0724	NCBI	NA	GCF_003206985.1	Cronobacter sakazakii	CS-65	ASM320698v1	USA	North America			2006	Unknown and Unclassified Sources
ND_NC0725	NCBI	NA	GCF_003207005.1	Cronobacter sakazakii	CS-60	ASM320700v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0726	NCBI	NA	GCF_003207025.1	Cronobacter sakazakii	CS-57	ASM320702v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0727	NCBI	NA	GCF_003207055.1	Cronobacter sakazakii	CS-53	ASM320705v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0728	NCBI	NA	GCF_003207075.1	Cronobacter sakazakii	CS-51	ASM320707v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0729	NCBI	NA	GCF_003207095.1	Cronobacter sakazakii	CS-49	ASM320709v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0730	NCBI	NA	GCF_003207115.1	Cronobacter sakazakii	CS-44	ASM320711v1	France	Europe			2006	Unknown and Unclassified Sources
ND_NC0731	NCBI	NA	GCF_003207135.1	Cronobacter sakazakii	CS-42	ASM320713v1	Canada	North America			2006	Unknown and Unclassified Sources
ND_NC0732	NCBI	NA	GCF_003207145.1	Cronobacter sakazakii	CS-43	ASM320714v1	Italy	Europe			2006	Unknown and Unclassified Sources
ND_NC0733	NCBI	NA	GCF_003207175.1	Cronobacter sakazakii	CS-38	ASM320717v1	Australia	Oceania			2006	Unknown and Unclassified Sources
ND_NC0734	NCBI	NA	GCF_003207195.1	Cronobacter sakazakii	CS-36	ASM320719v1	New Zealand	Oceania			2006	Unknown and Unclassified Sources
ND_NC0735	NCBI	NA	GCF_003207235.1	Cronobacter sakazakii	CS-33	ASM320723v1	France	Europe			2006	Unknown and Unclassified Sources
ND_NC0736	NCBI	NA	GCF_003207255.1	Cronobacter sakazakii	CS-30	ASM320725v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
ND_NC0737	NCBI	NA	GCF_003207275.1	Cronobacter sakazakii	CS-24	ASM320727v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
ND_NC0738	NCBI	NA	GCF_003207315.1	Cronobacter sakazakii	CS-18	ASM320731v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
ND_NC0739	NCBI	NA	GCF_003207335.1	Cronobacter sakazakii	CS-15	ASM320733v1	USA	North America			2005	Unknown and Unclassified Sources
ND_NC0740	NCBI	NA	GCF_003207345.1	Cronobacter sakazakii	CS-14	ASM320734v1	USA	North America			2005	Unknown and Unclassified Sources
ND_NC0741	NCBI	NA	GCF_003207375.1	Cronobacter sakazakii	CS-13	ASM320737v1	USA	North America			2005	Unknown and Unclassified Sources
ND_NC0742	NCBI	NA	GCF_003207395.1	Cronobacter sakazakii	CS-9	ASM320739v1	New Zealand	Oceania			2005	Unknown and Unclassified Sources
